ts,id.orig_h,id.resp_h,proto,service,duration,orig_bytes,resp_bytes,conn_state,log_type,query,qtype_name,rcode_name
1740762327.12671,10.0.1.2,,,,,,,,dns,prod.uidapi.com,A,-
1740762344.447713,10.0.1.2,,,,,,,,dns,mtalk.google.com,AAAA,-
1740762344.447745,10.0.1.2,,,,,,,,dns,mtalk.google.com,A,-
1740762362.513612,10.0.1.2,,,,,,,,dns,ha.chmsv.net,AAAA,-
1740762362.513646,10.0.1.2,,,,,,,,dns,ha.chmsv.net,A,-
1740762387.166735,10.0.1.2,,,,,,,,dns,prod.uidapi.com,AAAA,-
1740762387.167699,10.0.1.2,,,,,,,,dns,prod.uidapi.com,A,-
1740762417.637243,10.0.1.2,,,,,,,,dns,discord.com,AAAA,-
1740762417.639635,10.0.1.2,,,,,,,,dns,discord.com,A,-
1740762425.247671,10.0.1.2,,,,,,,,dns,weather.com,AAAA,-
1740762425.247707,10.0.1.2,,,,,,,,dns,weather.com,A,-
1740762426.222047,10.0.1.2,,,,,,,,dns,nc.serv,A,-
1740762426.231476,10.0.1.2,,,,,,,,dns,nc.serv,A,-
1740762447.21143,10.0.1.2,,,,,,,,dns,prod.uidapi.com,AAAA,-
1740762447.211463,10.0.1.2,,,,,,,,dns,prod.uidapi.com,A,-
1740762450.719903,10.0.1.2,,,,,,,,dns,play.googleapis.com,AAAA,-
1740762450.721104,10.0.1.2,,,,,,,,dns,play.googleapis.com,A,-
1740762507.25466,10.0.1.2,,,,,,,,dns,prod.uidapi.com,AAAA,-
1740762507.254963,10.0.1.2,,,,,,,,dns,prod.uidapi.com,A,-
1740762567.2853,10.0.1.2,,,,,,,,dns,prod.uidapi.com,AAAA,-
1740762567.291286,10.0.1.2,,,,,,,,dns,prod.uidapi.com,A,-
1740762627.340639,10.0.1.2,,,,,,,,dns,prod.uidapi.com,AAAA,-
1740762627.340829,10.0.1.2,,,,,,,,dns,prod.uidapi.com,A,-
1740762687.387936,10.0.1.2,,,,,,,,dns,prod.uidapi.com,AAAA,-
1740762687.387972,10.0.1.2,,,,,,,,dns,prod.uidapi.com,A,-
1740762721.190235,10.0.1.2,,,,,,,,dns,weather.com,AAAA,-
1740762721.19027,10.0.1.2,,,,,,,,dns,weather.com,AAAA,-
1740762721.191723,10.0.1.2,,,,,,,,dns,weather.com,A,-
1740762721.192617,10.0.1.2,,,,,,,,dns,weather.com,A,-
1740762721.193984,10.0.1.2,,,,,,,,dns,ha.chmsv.net,AAAA,-
1740762721.198171,10.0.1.2,,,,,,,,dns,ha.chmsv.net,A,-
1740762721.655361,10.0.1.2,,,,,,,,dns,www.khou.com,AAAA,-
1740762721.655362,10.0.1.2,,,,,,,,dns,www.khou.com,AAAA,-
1740762721.657378,10.0.1.2,,,,,,,,dns,www.khou.com,A,-
1740762721.657811,10.0.1.2,,,,,,,,dns,www.khou.com,A,-
1740762723.339718,10.0.1.2,,,,,,,,dns,isthereanydeal.com,AAAA,-
1740762723.339751,10.0.1.2,,,,,,,,dns,isthereanydeal.com,A,-
1740762747.426864,10.0.1.2,,,,,,,,dns,prod.uidapi.com,AAAA,-
1740762747.426954,10.0.1.2,,,,,,,,dns,prod.uidapi.com,A,-
1740762763.20016,10.0.1.2,,,,,,,,dns,android-context-data.googleapis.com,AAAA,-
1740762763.200933,10.0.1.2,,,,,,,,dns,android-context-data.googleapis.com,A,-
1740762763.29604,10.0.1.2,,,,,,,,dns,android.life360.com,AAAA,-
1740762763.301732,10.0.1.2,,,,,,,,dns,android.life360.com,A,-
1740762763.327633,10.0.1.2,,,,,,,,dns,gpi3.life360.com,AAAA,-
1740762763.329587,10.0.1.2,,,,,,,,dns,gpi3.life360.com,A,-
1740762807.465035,10.0.1.2,,,,,,,,dns,prod.uidapi.com,AAAA,-
1740762807.466995,10.0.1.2,,,,,,,,dns,prod.uidapi.com,A,-
1740762867.5099,10.0.1.2,,,,,,,,dns,prod.uidapi.com,AAAA,-
1740762867.509901,10.0.1.2,,,,,,,,dns,prod.uidapi.com,A,-
1740762927.560472,10.0.1.2,,,,,,,,dns,prod.uidapi.com,AAAA,-
1740762927.560502,10.0.1.2,,,,,,,,dns,prod.uidapi.com,A,-
